,Agent,sample_id,sample_size,sample,mu,sd
714,7,24,29,"[1.5036446845425333, 1.2016959226494746, 1.537808749596065, 1.7131717596885685, 1.3252937818543853, 1.48145553167182, 1.5476705501643822, 1.7935301530476595, 1.385301169114857, 1.3701867917014607, 1.442083229268014, 1.4292261587625923, 1.4110881389411907, 1.5603438252965376, 1.5532973699808381, 1.4451479407261614, 1.2310043952879621, 1.529665757494853, 1.7115696143902315, 1.325396092614226, 1.5361570599670171, 1.548100302147647, 1.3919933729682097, 1.4775743557575178, 1.6736343382274548, 1.515076757915339, 1.432460400062642, 1.3900108321324303, 1.3378290207753654]",1.4589764402010752,0.180800968762709
715,7,25,24,"[1.4303187709396865, 1.2982232648123206, 1.5571021157910274, 1.496872960293911, 1.3131904321550791, 1.42309270017078, 1.6919767896892233, 1.4460816436572304, 1.2968742173788868, 1.1247192900416452, 1.1199338654334434, 1.285373174861262, 1.1508896946598624, 1.6643448653017674, 1.3955749318446322, 1.5644675721600112, 1.5623634294157018, 1.768139287297139, 1.0325337944519708, 1.3812306266197787, 1.8834155017470176, 1.5422840222074132, 1.3368712210329223, 1.3714466914261183]",1.4589764402010752,0.180800968762709
716,7,26,22,"[1.2837460608451934, 1.4157384474538717, 1.5533737493007012, 1.3468899824860388, 1.6052942033357902, 1.2117187385383543, 1.254007917943932, 1.5666354753611318, 1.298341346506747, 1.491862395674133, 1.2994600713531033, 1.1510868507234908, 1.6121132842523067, 1.5098894619493475, 1.420116131960724, 1.678842590757819, 1.406729339590747, 1.5717194955664884, 1.2961399905556217, 1.5668196578460551, 1.47790915238645, 1.5816975509142686]",1.4589764402010752,0.180800968762709
717,7,27,28,"[1.757494411261848, 1.3335715026333992, 1.4987084379668782, 1.374933497985998, 1.544547462266056, 1.4133120227808282, 1.2820925518108226, 1.3060665577970394, 1.1923252034610996, 1.4852673762402584, 1.6329884854575187, 1.8551309582828606, 1.2720087723839195, 1.1464910517261884, 1.6851659711621514, 1.3598707551364981, 1.5000032720574288, 1.6279864427658075, 1.2241861982912536, 1.5214354352280501, 1.3828151869221508, 1.3471384761204874, 1.4535894500016502, 1.5850106914393378, 1.44299157729561, 1.7534723098762433, 1.1214757505724484, 1.782159946050789]",1.4589764402010752,0.180800968762709
718,7,28,22,"[1.438462594239899, 1.4534424163427926, 1.5786032878378482, 1.4249311025823148, 1.3882129245495234, 1.336235579002439, 1.6376912156699075, 1.41729812997553, 1.2518966229254702, 1.257538782759058, 1.3922994938032616, 1.450957317299924, 1.5363269847266068, 1.304114614375202, 1.809229120362652, 1.5947789646970345, 1.4235975939942054, 1.6162214619488826, 1.3304714982471835, 1.5306397784187684, 1.5505491876906954, 1.4427090800801503]",1.4589764402010752,0.180800968762709
719,7,29,28,"[1.6369108391616751, 1.712872722915336, 1.2979370599199502, 1.4410381423002434, 1.6201938674498928, 1.2411256810494125, 1.7351497057439111, 1.7508737431158803, 1.4662986445818607, 1.3484921575433817, 1.3639063495121462, 1.3909334329753293, 1.3153370390439802, 1.4722040854505996, 1.3431347356741647, 1.664621571700145, 1.5242373111408427, 1.4511639137229173, 1.4727556930892578, 1.5468891909770026, 1.3852549392947335, 1.5185771736243265, 1.738754845023246, 1.523087873376223, 1.5102529761087586, 1.419404500975114, 1.6771201573825139, 1.3562027186126449]",1.4589764402010752,0.180800968762709
720,7,30,27,"[1.6592284267435908, 1.4628248735206544, 1.590629230710849, 1.5960006916496492, 1.8228478729180697, 1.2743647590600733, 1.3787451991128923, 1.5659696892288242, 1.2891255113159952, 1.3423423422258454, 1.3206280653290778, 1.3423667528065275, 1.7303084407405653, 1.3304984967140951, 1.344410460904832, 1.6252345117003357, 1.7037939898096135, 1.6925059539044685, 1.6386999251657852, 1.5210800374908537, 1.141661925889128, 1.455211173470985, 1.5548546027196257, 1.3800548242860362, 1.7937010094142845, 1.4390933831782795, 1.2793936177499345]",1.4589764402010752,0.180800968762709
721,8,0,25,"[1.2897110609314892, 1.4631368626123762, 1.463807141793048, 1.4483253384369061, 1.656588371860574, 1.2933558920872825, 1.350767917204287, 1.0873752401906687, 1.5568188786392245, 1.8292111557202988, 1.5562259375012777, 1.497912544241567, 1.7184551819586187, 1.8963330581238758, 1.0780693369706864, 1.5818569041261599, 0.6296010210994758, 2.0218991711135677, 1.1784894660244483, 1.020464066477675, 1.6630432142819276, 1.873998483063324, 1.4290971724289379, 0.8271865558721289, 1.5203712371318137]",1.4794185505343007,0.3032631641213059
722,8,1,24,"[1.392969906804244, 1.2292156428773147, 1.450750364823703, 0.8441887259076319, 1.4580455765518991, 1.8602178031346441, 1.4913794085591487, 1.01353590529524, 1.22474111702345, 1.5105325039397033, 1.4593022313554493, 1.4095080376193387, 1.496043928316145, 1.6737506499915171, 1.0223745408281832, 1.3869620119779205, 1.5023172144661254, 0.8381181591724307, 1.2795390712439885, 1.4041714139307286, 1.8428212139036342, 1.0625357214637603, 1.381875590488533, 1.3559801368277689]",1.4794185505343007,0.3032631641213059
723,8,2,20,"[1.6501499581280932, 1.3181786345865374, 1.4831478399905182, 1.1698087610739774, 1.3520419674433004, 1.7473303076130862, 1.477788943870367, 1.5568874941072985, 1.7612877802576827, 1.2660464909303735, 1.5144488188495673, 1.8356108492636634, 1.431518004236838, 1.1755188776684904, 1.4119095892277307, 1.3700414248011794, 1.644186656645522, 1.7663101211254353, 1.2125419489628992, 2.1121872297153783]",1.4794185505343007,0.3032631641213059
724,8,3,21,"[1.5256018726544156, 1.5616006007464216, 1.9488746436549773, 1.6418388528276089, 1.5763696006968881, 1.6241823069293448, 1.9641644644095488, 1.5065818382408105, 1.7407901760834388, 1.3279319068420314, 1.0388827263860352, 2.092603777391499, 1.3018544281906341, 1.6175810725706905, 1.4650782556939903, 1.2396272437674802, 1.0834184798583768, 1.139898122386347, 1.6850684290146596, 1.781878411289783, 1.4602048052850007]",1.4794185505343007,0.3032631641213059
725,8,4,24,"[1.1708609776430268, 1.119878632028174, 1.7113084474515161, 1.3568515317401124, 1.2475252022578878, 1.7387827420896738, 1.421977789542418, 1.6963295325918522, 1.4277610709638209, 1.8227483403082987, 1.377108951210272, 1.2176236845049482, 1.484689438924688, 1.529581626305307, 1.4173513903699952, 1.770583079377137, 0.7616249829873268, 1.5421865339230962, 1.1638346043856378, 1.2805447568062671, 1.395101317536401, 1.524291433902609, 2.0487988283894105, 1.2777005853074563]",1.4794185505343007,0.3032631641213059
726,8,5,27,"[1.1154059360769777, 1.2035615142432023, 1.7802054948988797, 0.8254218469940253, 1.4084013366978994, 1.1346366509281538, 1.3076273414580926, 1.2334034422188187, 1.4468406015869708, 1.459045156872835, 1.4145327999058341, 1.7460944904971363, 1.577729826940514, 1.0768404743163142, 1.3132805506148895, 1.5834608297333497, 1.896255978254147, 2.086414271229465, 1.6750514801999128, 1.6892361803453282, 1.5288122985488337, 1.817554798868658, 1.6371611947024656, 1.3777224940119928, 1.5813072211495593, 1.9048088554515363, 1.7564706001290367]",1.4794185505343007,0.3032631641213059
727,8,6,20,"[1.6097018739981446, 1.4354276391045377, 1.292982439557803, 1.3688224405107334, 1.3664613598354927, 1.1303020813754885, 0.8181113489001067, 1.5245111411262193, 1.242445770214677, 1.4536479173506962, 1.0918053488588713, 1.3805446837281368, 1.636480996927639, 1.7820848319159952, 1.6412824238290349, 1.188335504936003, 1.9588013692203308, 1.498246230444157, 0.8094615380311295, 1.8236391719754979]",1.4794185505343007,0.3032631641213059
728,8,7,21,"[1.3227937039609312, 1.4713033494616823, 1.2913864390502383, 1.7507424586130018, 1.2725598280499832, 1.857543182327843, 1.1361074787854637, 1.3401940126787795, 0.9518962175453236, 1.4864026499663747, 1.146881475360252, 1.7461539105539448, 1.3041112458420892, 1.0985626750270403, 1.5848148156479374, 1.3165301759580752, 0.9841679043653881, 1.4458964102747256, 1.7639554039929826, 1.4020687728153218, 2.06626746317388]",1.4794185505343007,0.3032631641213059
729,8,8,25,"[1.3849061539876053, 1.5908661840651785, 1.7966977117471035, 1.4166180659462726, 0.9420523353147915, 1.752169295657243, 1.5534474072113942, 1.434842988909435, 1.5840582754329917, 1.6857136709976044, 1.3792490523636982, 1.7022862027683259, 1.303580255840003, 0.9883634465090917, 1.8370520920332176, 1.4393797994636317, 1.5126344245402608, 1.5434693786989897, 1.8159902985655578, 1.836596033402941, 1.5226503376748217, 1.7137417456467008, 1.2757262827798272, 1.2420690532173984, 0.9453378184197596]",1.4794185505343007,0.3032631641213059
730,8,9,29,"[1.0443230467845002, 1.8984308136778787, 0.8691943646651298, 1.6479560918886138, 1.4710821815086235, 1.512415026726103, 1.457319768671261, 1.6632045542735296, 1.2951029076161136, 2.0441546157801627, 1.6489873688781327, 1.0607461922927692, 1.2280824837061366, 1.230114617246041, 0.9435510410123673, 1.2528378828373627, 1.6525098064174826, 1.4158797692236105, 1.8911543969248747, 0.7486250803687204, 1.3403361011889543, 1.6676638658481862, 1.5823634603852976, 1.6220171743254455, 1.1544845728512652, 1.759152862502883, 1.6138255228400877, 1.2970293197177674, 1.299481870089073]",1.4794185505343007,0.3032631641213059
731,8,10,29,"[1.0947893812418363, 1.7109018277182302, 1.6474772303470069, 1.2827457358797056, 1.7141687760122621, 1.4233033347873318, 1.1656078775742758, 2.0391897040532596, 1.3451628357123389, 1.7600746191517467, 1.2741817740450188, 1.3477752273088026, 1.5092978312702958, 1.6812759457396211, 1.7422269708271838, 1.4064408679543292, 1.3352215672415282, 1.6259045846442566, 1.348367183568115, 1.427902948312509, 1.7606425469773868, 1.2129265176590882, 1.1091745667532495, 1.8126153900812305, 2.2839528701768126, 1.718442283439915, 1.7458818005440258, 1.0905905628251558, 1.6594746548520105]",1.4794185505343007,0.3032631641213059
732,8,11,24,"[1.413152058067614, 1.3348180463692507, 1.8060546879238761, 1.5128829955329586, 1.1192039993461318, 0.8310598679054501, 1.5527656043638642, 1.1736948643980667, 1.345472642806956, 1.641704828253843, 1.1006510036839323, 1.5643612459852425, 1.1893584367398469, 0.7953835787877394, 0.9889380707014518, 1.4558925029758247, 1.9456321335479738, 1.5148925646114544, 1.5797287301374014, 1.3559387996497752, 1.4563244237157105, 1.8458691084783656, 1.6191844616077726, 1.4316075909521195]",1.4794185505343007,0.3032631641213059
733,8,12,25,"[1.5766181776913646, 1.180057815851412, 1.7448441447809624, 1.6318784506802806, 1.6952220784809338, 1.190435374287192, 1.5537069941670798, 1.1781352048619536, 1.841715819241356, 1.218864846291695, 1.8253969943624149, 1.3518765808488782, 1.5704963192636985, 1.2586759810979378, 1.51161977832953, 1.6655595676105588, 1.5248013193195107, 1.3424028399016663, 1.7562701010347206, 1.6065888331399434, 0.8797142028888318, 1.2856053480272964, 1.6912625912719716, 0.9884992914536084, 1.5288046572862317]",1.4794185505343007,0.3032631641213059
734,8,13,28,"[1.496376975882442, 1.55247352148404, 1.3486618271437398, 0.49345253219210805, 1.3166857035441852, 1.4685327638209729, 1.715261578388461, 1.732412752456133, 1.5570514707273486, 1.1367437591443494, 1.15416448747686, 1.6917218029987982, 1.8756011738519731, 1.3601499240195531, 1.8291775549803782, 1.2911918916296532, 1.7235524037137007, 1.8598836008100135, 1.508139014983592, 1.4994400552595, 2.283012720595549, 1.248672684606223, 2.1274270718270216, 2.0050314428940132, 1.5483646264881183, 2.0060089851105065, 1.108004545230299, 1.4076660841386548]",1.4794185505343007,0.3032631641213059
735,8,14,23,"[1.3971180590416665, 1.2721995503681813, 1.742958835844737, 1.6401913622228985, 0.9702519553019742, 1.8673196252458895, 1.5766196579914074, 1.4731090904987143, 1.3340852352956418, 1.3086688793106958, 1.3878928471794039, 1.3937162511275083, 1.539292940656178, 1.2583264497700253, 1.2077819134118666, 1.1586360143314136, 1.5736634668477838, 1.9031634707283798, 1.5627715273296994, 1.0513546091972432, 1.0876036955894541, 1.5128638914317425, 1.1635652517088773]",1.4794185505343007,0.3032631641213059
736,8,15,23,"[1.2522675110144466, 1.9320839010289264, 1.3516409079095058, 1.5887322526371106, 1.367730662309516, 1.0176049738116066, 1.657867256867629, 1.4744692054884352, 1.2408664761172485, 1.3965246509338693, 1.588429237994051, 1.3459594393524839, 1.0080060845015963, 1.715524196400891, 1.4121245055971883, 1.4194419524112702, 1.5563157089240727, 1.1732457910882068, 1.389546609341689, 1.5211543489519948, 1.3420571067058846, 1.2239288653436184, 1.5989364547516425]",1.4794185505343007,0.3032631641213059
737,8,16,27,"[1.3535925804350446, 1.0216296829310694, 0.9658533327402872, 1.7308902086151206, 1.3587671531817418, 1.074897934338163, 1.2373809044358373, 1.685278863544448, 0.8478758003263472, 1.6682452221054371, 1.5977746854167474, 1.4384197926922084, 1.5303052528264358, 1.794958605841472, 1.8817149546887926, 1.6706713260067512, 1.0060074025132097, 1.2630438875492733, 0.8678950894412792, 1.5801319491443486, 1.5060863165696028, 1.2459772914489697, 1.7238262564454123, 2.202730384768185, 1.4012484116400912, 1.620418931637482, 1.4559281190132634]",1.4794185505343007,0.3032631641213059
738,8,17,29,"[1.4938026320695943, 1.5513044824157347, 1.925789225175481, 1.172532122474616, 1.5051076174269864, 1.2022422332040086, 1.5930914480365523, 1.1894826215921117, 1.5194742292845276, 1.459156367928699, 1.2342597275428486, 1.222884602891598, 1.6962544146979175, 1.1233001658126454, 0.8228539126759093, 1.1819261636559524, 0.8462453282182162, 1.6990347386528828, 1.697581641186491, 1.800293712429526, 1.3639318789304848, 1.1608632856212857, 1.671063115231945, 1.9829066537772428, 1.5807919615173682, 0.9095869812633561, 1.1054833161111295, 1.7587363303306518, 1.5646027447213542]",1.4794185505343007,0.3032631641213059
739,8,18,24,"[1.412706070504181, 2.0481765566676917, 1.2444875774750954, 1.8672462322200274, 0.9851145651622416, 1.559432927124972, 1.203642222576625, 1.951380026583195, 0.9975697829852064, 1.062788724497397, 1.427211407261968, 1.4822479110214093, 1.1373583181541869, 1.5152642117133044, 1.0216294435599282, 1.554856725903558, 2.473128246732297, 1.1507564518510203, 1.2534982573730136, 1.3521138620229805, 1.222585023922411, 1.1606544229048703, 1.1845267952928729, 1.717499208906841]",1.4794185505343007,0.3032631641213059
740,8,19,25,"[1.7334200377918731, 1.2797872800729608, 1.6971790164690113, 1.397283248422914, 1.1133107386690309, 1.6793008895803363, 1.1844300748435728, 1.929168928098533, 1.5983368850701178, 1.2874734458819055, 1.9686031763552898, 1.3571123096742992, 1.5551555722026107, 1.7091242311304313, 1.728897242363554, 2.061738807091835, 1.7242694388089097, 2.2454635884629943, 1.6414295946528847, 1.8468901977476078, 1.6384134993141122, 1.486105386805731, 1.542433538621595, 1.229417851518063, 1.1273050622316436]",1.4794185505343007,0.3032631641213059
741,8,20,20,"[1.8089849941744784, 1.1331496516316744, 1.8063293797301947, 1.3791931183822466, 1.6166023702744192, 1.3691884176252134, 1.6982282442120458, 1.378421498023509, 1.2170658634665033, 1.7532061940512742, 1.3477880088928516, 1.2634697748350585, 1.525673958240976, 1.2157859565775346, 0.9503246563447042, 2.0940879455278916, 1.5357936762033209, 1.4346009055073126, 1.465600834321916, 0.9059261268357278]",1.4794185505343007,0.3032631641213059
742,8,21,26,"[1.761827098235367, 1.7039770234491898, 1.8093637434583623, 1.4680996539280504, 1.2771803570137392, 1.5468387451035686, 1.5454252911430366, 2.0099146213699592, 1.6066523602742466, 1.2492275861833044, 1.5067704126185597, 1.1118295064889034, 1.5605075716070667, 1.6000084259660499, 1.5588258808363067, 1.661511570152677, 1.2526198816622434, 1.5206222749598794, 1.6421181601857946, 1.2111317735770848, 1.2330733100440112, 1.4859368172324674, 1.9656478917985947, 1.3511072055176538, 2.170894691859698, 0.6863197835273045]",1.4794185505343007,0.3032631641213059
743,8,22,24,"[1.101944557152829, 1.2999049615112261, 1.2372580358008372, 1.6749507714793004, 1.6616470499677742, 1.8230909296783762, 1.7328236521440905, 1.3281933184222054, 1.73174201225229, 1.5497632768101495, 1.7044227029300574, 1.3639153111997278, 1.6832851888612, 1.8236125699718968, 1.7440091318437076, 1.864572273297691, 1.1309345467766996, 1.4290426425962413, 1.9066712556944392, 1.7752564576280303, 1.8045411767888548, 1.148278587817284, 1.04295744875786, 1.0157411769825704]",1.4794185505343007,0.3032631641213059
744,8,23,26,"[1.6569360585084492, 1.1592529019442117, 1.588234165044957, 1.8935807716721111, 1.720886098770791, 1.4437571024776497, 0.6706841540123935, 1.9604166615614975, 1.400981823163331, 2.2051816378802704, 1.623968155143701, 0.9202757759172348, 1.3205728952010825, 1.4846861428143219, 1.3110563694109152, 1.318531107208058, 1.276938298134052, 1.7574690822394377, 1.443181801216516, 1.3376980910755518, 1.7005316154481547, 1.0080233803815486, 1.5920340161388984, 1.275927686049082, 1.8196644917387905, 1.131098722632207]",1.4794185505343007,0.3032631641213059
745,8,24,20,"[1.3145876528932705, 1.80033312638539, 1.3395738974961688, 1.7859628809942802, 1.3754430046172286, 1.6891638500856545, 1.0247170522071551, 1.283134413097357, 1.5287603336035414, 1.5947418118835701, 1.7861989943088643, 0.8785034670670274, 1.6438736465966062, 1.210178140925011, 1.1481636952646612, 2.228928175439784, 1.443755361624563, 1.527892668168005, 1.7350079378118943, 1.0716243293452803]",1.4794185505343007,0.3032631641213059
